symbol,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,settlement,upper_limit,lower_limit,pre_open_interest,pre_settlement,pre_close,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
DCE.i2103-C-870,2020-08-21 14:59:59.999500,77.2,nan,nan,nan,77.2,nan,0,0.0,0,77.2,156.4,0.1,0,74.4,74.4,nan,0,0.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2103-P-870,2020-08-21 14:59:59.999500,129.9,nan,nan,nan,129.9,nan,0,0.0,0,129.9,204.1,40.1,0,122.1,122.1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2104-C-850,2020-08-21 14:59:59.999500,71.1,nan,nan,nan,71.1,nan,0,0.0,2,71.1,157.2,0.1,2,77.7,77.7,nan,0,0.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2104-P-850,2020-08-21 14:59:59.999500,122.3,nan,nan,nan,122.3,nan,0,0.0,2,122.3,208.4,49.4,2,128.9,128.9,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2105-C-830,2020-08-21 14:59:59.999500,77.4,nan,nan,nan,77.4,nan,0,0.0,2,77.4,150.9,0.1,2,71.9,71.9,nan,0,2.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2105-P-830,2020-08-21 14:59:59.999500,116.6,nan,nan,nan,116.6,nan,0,0.0,1,116.6,186.1,28.1,1,107.1,107.1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2107-C-800,2020-08-21 14:59:59.999500,74.1,nan,nan,nan,74.1,nan,0,0.0,2,74.1,156.1,3.1,2,79.6,79.6,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2107-P-800,2020-08-21 14:59:59.999500,110.7,nan,nan,nan,110.7,nan,0,0.0,1,110.7,187.3,34.3,1,110.8,110.8,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.l2103-C-5800,2020-08-21 14:59:59.999500,1262.5,nan,nan,nan,1262.5,nan,0,0.0,0,1262.5,1898.0,628.0,0,1263.0,1263.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.l2103-P-5800,2020-08-21 14:59:59.999500,6.5,nan,nan,nan,6.5,nan,0,0.0,0,6.5,642.0,0.5,0,7.0,7.0,nan,0,0.5,5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CFFEX.IO2010-C-5300,2020-08-21 15:00:00.000002,43.4,48.6,37.6,47.8,43.4,43.0,195,838240.0,483,43.0,508.6,0.2,438,40.8,40.8,44.2,1,42.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CFFEX.IO2010-P-5300,2020-08-21 15:00:00.000003,619.4,nan,nan,nan,619.4,nan,0,0.0,39,653.4,1149.0,213.4,39,681.2,619.4,665.4,1,641.6,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2009-C-1020,2020-08-07 14:59:59.999501,0.1,nan,nan,nan,0.1,nan,0,0.0,0,0.1,90.6,0.1,50,0.1,0.1,0.1,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2009-P-1020,2020-08-07 14:59:59.999500,120.5,nan,nan,nan,120.5,nan,0,0.0,0,120.5,205.0,24.0,0,114.5,114.5,nan,0,44.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2010-C-970,2020-08-21 14:59:59.999502,3.5,5.7,2.9,2.9,3.5,4.3,298,130930.0,266,4.5,94.0,0.1,136,4.0,3.0,4.5,5,3.6,20,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2010-P-970,2020-08-21 14:59:59.999501,67.4,67.8,67.4,67.8,67.4,67.4,12,80960.0,14,70.0,164.0,0.1,4,74.0,74.0,73.4,1,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2010-C-980,2020-08-21 14:59:59.999501,2.7,3.8,2.2,2.2,2.7,2.7,173,48350.0,147,3.3,92.9,0.1,106,2.9,2.0,3.4,1,2.3,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2010-P-980,2020-08-21 14:59:59.999500,78.8,nan,nan,nan,78.8,nan,0,0.0,0,78.8,172.9,0.1,0,82.9,82.9,nan,0,1.4,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2010-C-990,2020-08-21 14:59:59.999502,1.8,2.9,1.6,1.9,1.8,2.1,138,29600.0,381,2.3,92.1,0.1,326,2.1,1.7,nan,0,1.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2010-P-990,2020-08-21 14:59:59.999500,87.8,nan,nan,nan,87.8,nan,0,0.0,0,87.8,182.1,2.1,0,92.1,92.1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2011-C-950,2020-08-21 14:59:59.999500,39.0,nan,nan,nan,39.0,nan,0,0.0,5,39.0,121.6,0.1,5,33.1,19.2,nan,0,5.6,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2011-P-950,2020-08-21 14:59:59.999500,97.5,nan,nan,nan,97.5,nan,0,0.0,1,97.5,183.0,6.0,1,94.5,79.9,nan,0,6.4,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2011-C-960,2020-08-21 14:59:59.999500,35.9,nan,nan,nan,35.9,nan,0,0.0,0,35.9,118.6,0.1,0,30.1,30.1,nan,0,5.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2011-P-960,2020-08-21 14:59:59.999500,104.3,nan,nan,nan,104.3,nan,0,0.0,1,104.3,190.0,13.0,1,101.5,87.0,nan,0,13.4,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2011-C-970,2020-08-21 14:59:59.999500,33.0,nan,nan,nan,33.0,nan,0,0.0,0,33.0,115.9,0.1,0,27.4,27.4,nan,0,1.3,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2011-P-970,2020-08-21 14:59:59.999500,111.3,nan,nan,nan,111.3,nan,0,0.0,0,111.3,197.3,20.3,0,108.8,108.8,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2012-C-930,2020-08-21 14:59:59.999500,31.6,nan,nan,nan,31.6,nan,0,0.0,2,31.6,149.7,0.1,2,62.7,25.4,nan,0,0.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2012-P-930,2020-08-21 14:59:59.999500,91.9,nan,nan,nan,91.9,nan,0,0.0,0,91.9,207.6,33.6,0,120.6,120.6,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2012-C-940,2020-08-21 14:59:59.999500,28.6,nan,nan,nan,28.6,nan,0,0.0,2,28.6,146.3,0.1,2,59.3,22.8,nan,0,0.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2012-P-940,2020-08-21 14:59:59.999500,98.9,nan,nan,nan,98.9,nan,0,0.0,0,98.9,214.2,40.2,0,127.2,127.2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2101-C-900,2020-08-21 14:59:59.999501,35.7,43.2,35.4,39.1,35.7,39.4,194,766140.0,1221,51.0,137.5,0.1,1198,52.5,38.2,43.0,1,34.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2101-P-900,2020-08-21 14:59:59.999500,102.8,nan,nan,nan,102.8,nan,0,0.0,44,102.8,184.8,14.8,44,99.8,99.8,nan,0,43.1,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2101-C-910,2020-08-21 14:59:59.999502,32.9,39.2,31.4,36.0,32.9,34.5,193,669270.0,778,47.6,134.0,0.1,754,49.0,35.0,119.9,1,31.4,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2101-P-910,2020-08-21 14:59:59.999501,92.9,95.5,92.9,95.5,92.9,93.3,6,56000.0,22,109.4,191.3,21.3,18,106.3,98.1,nan,0,47.1,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2101-C-920,2020-08-21 14:59:59.999502,29.9,36.0,28.6,32.4,29.9,32.2,550,1777680.0,1991,44.4,130.7,0.1,2006,45.7,31.5,36.5,2,25.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2101-P-920,2020-08-21 14:59:59.999500,116.1,nan,nan,nan,116.1,nan,0,0.0,34,116.1,198.0,28.0,34,113.0,99.0,nan,0,53.1,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2102-C-880,2020-08-21 14:59:59.999500,44.7,nan,nan,nan,44.7,nan,0,0.0,0,44.7,159.6,0.1,0,76.6,76.6,nan,0,0.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2102-P-880,2020-08-21 14:59:59.999500,95.4,nan,nan,nan,95.4,nan,0,0.0,0,95.4,205.4,39.4,0,122.4,122.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2102-C-890,2020-08-21 14:59:59.999500,41.3,nan,nan,nan,41.3,nan,0,0.0,2,41.3,156.0,0.1,2,73.0,73.0,nan,0,0.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2102-P-890,2020-08-21 14:59:59.999500,102.1,nan,nan,nan,102.1,nan,0,0.0,0,102.1,211.8,45.8,0,128.8,128.8,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2102-C-900,2020-08-21 14:59:59.999500,38.2,nan,nan,nan,38.2,nan,0,0.0,1,38.2,152.5,0.1,1,69.5,69.5,nan,0,0.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2102-P-900,2020-08-21 14:59:59.999500,108.9,nan,nan,nan,108.9,nan,0,0.0,0,108.9,218.3,52.3,0,135.3,135.3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2103-C-880,2020-08-21 14:59:59.999500,73.7,nan,nan,nan,73.7,nan,0,0.0,0,73.7,152.8,0.1,0,70.8,70.8,nan,0,0.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2103-P-880,2020-08-21 14:59:59.999500,136.4,nan,nan,nan,136.4,nan,0,0.0,0,136.4,210.5,46.5,0,128.5,128.5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2104-C-860,2020-08-21 14:59:59.999500,67.6,nan,nan,nan,67.6,nan,0,0.0,3,67.6,153.7,0.1,3,74.2,74.2,nan,0,0.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2104-P-860,2020-08-21 14:59:59.999500,128.7,nan,nan,nan,128.7,nan,0,0.0,2,128.7,214.8,55.8,2,135.3,135.3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2105-C-840,2020-08-21 14:59:59.999500,73.7,nan,nan,nan,73.7,nan,0,0.0,6,73.7,147.1,0.1,6,68.1,68.1,nan,0,3.9,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2105-P-840,2020-08-21 14:59:59.999500,122.9,nan,nan,nan,122.9,nan,0,0.0,0,122.9,192.3,34.3,0,113.3,113.3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2106-C-820,2020-08-21 14:59:59.999500,68.4,nan,nan,nan,68.4,nan,0,0.0,1,68.4,161.9,4.9,1,83.4,83.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2106-P-820,2020-08-21 14:59:59.999500,119.0,nan,nan,nan,119.0,nan,0,0.0,2,119.0,194.7,37.7,2,116.2,116.2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2106-C-830,2020-08-21 14:59:59.999500,65.0,nan,nan,nan,65.0,nan,0,0.0,0,65.0,158.2,1.2,0,79.7,79.7,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2106-P-830,2020-08-21 14:59:59.999500,125.5,nan,nan,nan,125.5,nan,0,0.0,1,125.5,200.8,43.8,1,122.3,122.3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2107-C-810,2020-08-21 14:59:59.999500,70.4,nan,nan,nan,70.4,nan,0,0.0,2,70.4,152.3,0.1,2,75.8,75.8,nan,0,0.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2107-P-810,2020-08-21 14:59:59.999500,117.0,nan,nan,nan,117.0,nan,0,0.0,0,117.0,193.5,40.5,0,117.0,117.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2101-C-8500,2020-08-21 14:59:59.999500,47.0,nan,nan,nan,47.0,nan,0,0.0,9,47.0,738.5,0.5,9,50.5,50.5,nan,0,11.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2101-P-8500,2020-08-21 14:59:59.999500,926.5,nan,nan,nan,926.5,nan,0,0.0,0,926.5,1583.0,207.0,0,895.0,895.0,nan,0,208.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2009C480,2020-08-21 14:59:59.999501,0.1,0.1,0.02,0.02,0.1,0.05,3,140.0,12,0.02,25.32,0.02,12,0.02,0.12,0.08,1,nan,0,25.28,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2009P480,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,83.36,32.74,0,58.06,58.06,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2010C480,2020-08-21 14:59:59.999501,1.06,1.4,0.66,0.66,1.06,1.13,199,224340.0,559,0.46,25.9,0.02,574,0.7,1.12,1.38,1,1.02,1,1.4,3,1.0,10,1.96,2,0.98,10,2.0,1,0.6,1,2.58,1,0.5,1
SHFE.au2010P480,2020-08-21 14:59:59.999501,61.88,66.24,61.88,65.32,61.88,64.61,12,775280.0,32,63.58,85.54,35.12,32,60.34,62.34,85.18,1,35.48,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2012C480,2020-08-21 14:59:59.999501,5.18,6.4,5.18,5.64,5.18,5.77,91,524880.0,284,3.26,29.62,0.02,282,4.22,6.22,6.48,1,5.0,4,6.5,2,4.88,1,7.52,1,4.18,1,nan,0,4.1,3,nan,0,3.6,1
SHFE.au2012P480,2020-08-21 14:59:59.999501,66.28,68.96,66.18,68.96,66.28,67.28,10,672780.0,47,65.16,86.06,35.24,41,60.66,67.18,73.3,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2104C488,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,1,nan,36.56,0.02,1,10.96,10.96,nan,0,1.12,1,nan,0,1.08,1,nan,0,0.06,10,nan,0,nan,0,nan,0,nan,0
SHFE.au2104P488,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,97.32,46.1,0,71.72,71.72,nan,0,46.18,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2106C488,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,5,nan,41.2,0.02,5,15.5,15.02,nan,0,1.0,1,nan,0,0.06,20,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2106P488,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,100.04,48.62,0,74.34,74.34,nan,0,48.7,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.l2107-C-8100,2020-08-21 14:59:59.999501,160.5,160.5,160.5,160.5,160.5,160.5,1,802.5,3,153.5,834.5,0.5,2,184.5,184.5,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.l2107-P-8100,2020-08-21 14:59:59.999500,1075.5,nan,nan,nan,1075.5,nan,0,0.0,0,1075.5,1667.0,367.0,0,1017.0,1017.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2104-C-4450,2020-08-21 14:59:59.999500,53.6,nan,nan,nan,53.6,nan,0,0.0,6,53.6,435.0,0.2,6,76.0,79.4,nan,0,0.4,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2104-P-4450,2020-08-21 14:59:59.999500,976.6,nan,nan,nan,976.6,nan,0,0.0,1,976.6,1290.2,572.2,1,931.2,953.6,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-8900,2020-08-07 14:59:59.999500,0.5,nan,nan,nan,0.5,nan,0,0.0,0,0.5,697.5,0.5,0,0.5,0.5,5.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-8900,2020-08-07 14:59:59.999500,1191.0,nan,nan,nan,1191.0,nan,0,0.0,0,1191.0,1848.0,454.0,0,1151.0,1151.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-8800,2020-08-21 14:59:59.999500,0.5,nan,nan,nan,0.5,nan,0,0.0,19,0.5,692.5,0.5,19,0.5,0.5,0.5,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-8800,2020-08-21 14:59:59.999500,1128.0,nan,nan,nan,1128.0,nan,0,0.0,0,1128.0,1801.0,417.0,0,1109.0,1109.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2011-C-8700,2020-08-21 14:59:59.999500,10.0,nan,nan,nan,10.0,nan,0,0.0,0,10.0,699.5,0.5,0,9.5,9.5,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2011-P-8700,2020-08-21 14:59:59.999500,1057.0,nan,nan,nan,1057.0,nan,0,0.0,0,1057.0,1724.0,344.0,0,1034.0,1034.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2012-C-8600,2020-08-21 14:59:59.999500,19.0,nan,nan,nan,19.0,nan,0,0.0,0,19.0,715.0,0.5,0,26.0,26.0,nan,0,0.5,5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2012-P-8600,2020-08-21 14:59:59.999500,990.5,nan,nan,nan,990.5,nan,0,0.0,0,990.5,1653.0,275.0,0,964.0,964.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2102-C-8500,2020-08-21 14:59:59.999500,53.0,nan,nan,nan,53.0,nan,0,0.0,1,53.0,771.5,0.5,1,80.5,80.5,nan,0,0.5,5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2102-P-8500,2020-08-21 14:59:59.999500,892.0,nan,nan,nan,892.0,nan,0,0.0,0,892.0,1585.0,203.0,0,894.0,894.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2104-C-8500,2020-08-21 14:59:59.999500,111.5,nan,nan,nan,111.5,nan,0,0.0,3,111.5,750.0,0.5,3,79.0,79.0,nan,0,0.5,5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2104-P-8500,2020-08-21 14:59:59.999500,1146.5,nan,nan,nan,1146.5,nan,0,0.0,0,1146.5,1785.0,443.0,0,1114.0,1114.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2105-C-8400,2020-08-21 14:59:59.999500,174.5,nan,nan,nan,174.5,nan,0,0.0,1,174.5,820.0,0.5,1,140.0,140.0,nan,0,5.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2105-P-8400,2020-08-21 14:59:59.999500,1038.5,nan,nan,nan,1038.5,nan,0,0.0,0,1038.5,1651.0,291.0,0,971.0,971.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.v2009-C-7600,2020-08-07 14:59:59.999502,0.5,0.5,0.5,0.5,0.5,0.5,20,50.0,0,0.5,530.5,0.5,0,0.5,0.5,5.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.v2009-P-7600,2020-08-07 14:59:59.999500,1010.0,nan,nan,nan,1010.0,nan,0,0.0,0,1010.0,1475.0,415.0,0,945.0,945.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.v2101-C-7400,2020-08-21 14:59:59.999501,35.0,35.0,35.0,35.0,35.0,35.0,10,1750.0,51,36.0,569.5,0.5,41,39.5,45.0,133.5,1,35.0,40,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.v2101-P-7400,2020-08-21 14:59:59.999501,804.5,804.5,804.5,804.5,804.5,804.5,10,40225.0,21,803.5,1332.5,272.5,21,802.5,780.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2009C488,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,1,nan,25.32,0.02,1,0.02,0.02,8.54,1,0.02,1,8.56,1,nan,0,8.58,1,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2009P488,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,91.36,40.74,0,66.06,66.06,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2010C488,2020-08-21 14:59:59.999501,0.78,1.1,0.74,0.78,0.78,0.88,178,156360.0,721,0.26,25.62,0.02,707,0.42,0.8,0.82,2,0.68,1,0.94,76,0.2,1,1.08,1,0.16,30,1.5,2,0.12,20,2.0,6,0.1,20
SHFE.au2010P488,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,17,nan,93.24,42.82,17,68.04,70.68,nan,0,42.86,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2012C488,2020-08-21 14:59:59.999501,4.5,5.72,4.5,4.96,4.5,4.91,67,329180.0,240,2.48,28.64,0.02,243,3.24,5.36,6.98,1,3.8,2,7.0,7,1.34,1,9.0,1,1.12,3,nan,0,1.1,2,nan,0,1.02,2
SHFE.au2012P488,2020-08-21 14:59:59.999501,73.6,74.48,73.0,74.48,73.6,73.65,16,1178360.0,30,72.34,93.06,42.24,28,67.66,73.58,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2102C488,2020-08-21 14:59:59.999501,6.86,8.7,6.86,7.88,6.86,7.65,60,458880.0,51,4.9,32.14,0.02,55,6.64,8.14,8.2,2,4.88,2,32.08,1,4.0,1,nan,0,1.6,1,nan,0,1.02,2,nan,0,1.0,1
SHFE.au2102C496,2020-08-21 14:59:59.999501,6.08,7.84,6.08,7.22,6.08,7.06,65,458800.0,109,3.96,30.96,0.02,94,5.46,7.42,12.98,1,3.52,1,13.0,1,3.5,1,nan,0,2.0,2,nan,0,1.4,1,nan,0,1.02,2
SHFE.au2102P488,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,12,nan,94.46,43.44,12,68.96,74.38,nan,0,47.48,1,nan,0,43.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2102P496,2020-08-21 14:59:59.999501,81.68,81.68,81.68,81.68,81.68,81.11,6,486680.0,13,79.98,101.24,50.22,17,75.74,75.74,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2104C496,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,3,nan,35.04,0.02,3,9.44,9.44,nan,0,1.12,1,nan,0,1.08,1,nan,0,0.06,10,nan,0,nan,0,nan,0,nan,0
SHFE.au2104P496,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,103.74,52.52,0,78.14,78.14,nan,0,52.56,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2106C496,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,5,nan,39.44,0.02,5,13.74,13.74,nan,0,1.02,1,nan,0,0.98,1,nan,0,0.06,20,nan,0,nan,0,nan,0,nan,0
SHFE.au2106P496,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,106.2,54.78,0,80.5,80.5,nan,0,54.9,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.au2108C496,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,2,nan,41.82,0.02,2,16.04,16.04,nan,0,1.02,1,nan,0,0.98,1,nan,0,0.04,10,nan,0,nan,0,nan,0,nan,0
SHFE.au2108P496,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,107.08,55.5,0,81.3,81.3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.SR103C5500,2020-08-21 14:59:59.000001,nan,nan,nan,nan,nan,nan,0,0.0,6,nan,403.5,0.5,6,99.5,99.0,nan,0,3.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
